day,close
2020-07-08,1808.74
2020-07-09,1803.4
2020-07-10,1798.55
2020-07-13,1802.61
2020-07-14,1809.21
2020-07-15,1810.14
2020-07-16,1797.01
2020-07-17,1810.27
2020-07-20,1817.62
2020-07-21,1841.76
2020-07-22,1871.26
2020-07-23,1887.29
2020-07-24,1901.69
2020-07-27,1942.09
2020-07-28,1958.28
2020-07-29,1970.64
2020-07-30,1956.49
2020-07-31,1975.71
2020-08-03,1976.83
2020-08-04,2019.08
2020-08-05,2037.97
2020-08-06,2062.384
2020-08-07,2034.616
2020-08-10,2027.07
2020-08-11,1911.5
2020-08-12,1916.09
2020-08-13,1953.33
2020-08-14,1943.888
2020-08-17,1984.6
2020-08-18,2002.08
2020-08-19,1928.42
2020-08-20,1946.3
2020-08-21,1939.946
2020-08-24,1928.54
2020-08-25,1927.766
2020-08-26,1954.2
2020-08-27,1929.54
2020-08-28,1964.554
2020-08-31,1967.3
2020-09-01,1969.908
2020-09-02,1942.09
2020-09-03,1930.21
2020-09-04,1933.768
2020-09-07,1928.2
2020-09-08,1930.966
2020-09-09,1946.3
2020-09-10,1945.845
2020-09-11,1939.685
2020-09-14,1956.0
2020-09-15,1954.09
2020-09-16,1958.7
2020-09-17,1943.42
2020-09-18,1949.161
2020-09-21,1911.6
2020-09-22,1899.6
2020-09-23,1863.138
2020-09-24,1867.418
2020-09-25,1861.205
2020-09-28,1881.149
2020-09-29,1897.3
2020-09-30,1885.76
2020-10-01,1905.54
2020-10-02,1898.379
2020-10-05,1912.78
2020-10-06,1877.83
2020-10-07,1886.8
2020-10-08,1893.59
2020-10-09,1929.853
2020-10-12,1922.388
2020-10-13,1890.92
2020-10-14,1901.328
2020-10-15,1908.125
2020-10-16,1899.067
2020-10-19,1904.017
2020-10-20,1906.16
2020-10-21,1924.214
2020-10-22,1903.894
2020-10-23,1901.112
2020-10-26,1901.69
2020-10-27,1907.778
2020-10-28,1876.33
2020-10-29,1867.418
2020-10-30,1878.989
2020-11-02,1895.1
2020-11-03,1909.04
2020-11-04,1902.751
2020-11-05,1948.87
2020-11-06,1950.784
2020-11-09,1862.465
2020-11-10,1876.54
2020-11-11,1865.215
2020-11-12,1876.674
2020-11-13,1889.2
2020-11-16,1888.31
2020-11-17,1879.958
2020-11-18,1872.1
2020-11-19,1865.635
2020-11-20,1870.798
2020-11-23,1837.235
2020-11-24,1807.05
2020-11-25,1807.5
2020-11-26,1809.719
2020-11-27,1786.13
2020-11-30,1776.7
2020-12-01,1814.995
2020-12-02,1830.258
2020-12-03,1840.75
2020-12-04,1838.233
2020-12-07,1862.58
2020-12-08,1870.41
2020-12-09,1839.4
2020-12-10,1836.42
2020-12-11,1839.7
2020-12-14,1827.2
2020-12-15,1853.49
2020-12-16,1864.65
2020-12-17,1885.27
2020-12-18,1881.2
2020-12-21,1876.74
2020-12-22,1860.69
2020-12-23,1872.74
2020-12-24,1879.25
2020-12-28,1873.42
2020-12-29,1877.45
2020-12-30,1894.25
2020-12-31,1898.0
2021-01-04,1942.82
2021-01-05,1949.48
2021-01-06,1918.238
2021-01-07,1913.22
2021-01-08,1848.35
2021-01-11,1843.1
2021-01-12,1854.465
2021-01-13,1844.825
2021-01-14,1845.867
2021-01-15,1827.868
2021-01-18,1837.33
2021-01-19,1839.8
2021-01-20,1871.91
2021-01-21,1869.715
2021-01-22,1855.182
2021-01-25,1855.6
2021-01-26,1850.32
2021-01-27,1843.73
2021-01-28,1842.325
2021-01-29,1847.013
2021-02-01,1860.18
2021-02-02,1837.58
2021-02-03,1833.705
2021-02-04,1793.69
2021-02-05,1813.934
2021-02-08,1830.3
2021-02-09,1837.79
2021-02-10,1842.7
2021-02-11,1825.225
2021-02-12,1823.925
2021-02-15,1818.49
2021-02-16,1794.448
2021-02-17,1776.24
2021-02-18,1775.59
2021-02-19,1784.215
2021-02-22,1809.2
2021-02-23,1805.08
2021-02-24,1804.85
2021-02-25,1769.789
2021-02-26,1733.39
2021-03-01,1724.388
2021-03-02,1738.0
2021-03-03,1710.54
2021-03-04,1697.266
2021-03-05,1699.976
2021-03-08,1682.6
2021-03-09,1715.73
2021-03-10,1726.37
2021-03-11,1722.059
2021-03-12,1726.689
2021-03-15,1730.578
2021-03-16,1730.72
2021-03-17,1727.864
2021-03-18,1731.31
2021-03-19,1741.92
2021-03-22,1740.329
2021-03-23,1726.92
2021-03-24,1733.93
2021-03-25,1728.26
2021-03-26,1731.9
2021-03-29,1711.724
2021-03-30,1686.947
2021-03-31,1707.07
2021-04-01,1729.789
2021-04-02,1728.84
2021-04-05,1728.058
2021-04-06,1743.006
2021-04-07,1737.3
2021-04-08,1755.236
2021-04-09,1743.649
2021-04-12,1732.6
2021-04-13,1745.119
2021-04-14,1735.886
2021-04-15,1763.5
2021-04-16,1776.486
2021-04-19,1771.098
2021-04-20,1778.558
2021-04-21,1793.3
2021-04-22,1783.6
2021-04-23,1776.408
2021-04-26,1780.995
2021-04-27,1776.66
2021-04-28,1781.19
2021-04-29,1771.7
2021-04-30,1768.82
2021-05-03,1792.68
2021-05-04,1778.36
2021-05-05,1786.414
2021-05-06,1815.04
2021-05-07,1830.66
2021-05-10,1835.7
2021-05-11,1836.932
2021-05-12,1815.17
2021-05-13,1826.2
2021-05-14,1842.665
2021-05-17,1866.5
2021-05-18,1868.978
2021-05-19,1869.5
2021-05-20,1877.01
2021-05-21,1880.815
2021-05-24,1880.4
2021-05-25,1898.698
2021-05-26,1896.3
2021-05-27,1896.0
2021-05-28,1903.318
2021-05-31,1906.62
2021-06-01,1900.088
2021-06-02,1907.734
2021-06-03,1870.548
2021-06-04,1890.585
2021-06-07,1898.8
2021-06-08,1892.4
2021-06-09,1888.385
2021-06-10,1897.948
2021-06-11,1876.727
2021-06-14,1865.8
2021-06-15,1858.8
2021-06-16,1811.518
2021-06-17,1773.378
2021-06-18,1763.859
2021-06-21,1782.92
2021-06-22,1778.35
2021-06-23,1778.5
2021-06-24,1775.01
2021-06-25,1781.61
2021-06-28,1778.0
2021-06-29,1760.918
2021-06-30,1769.898
2021-07-01,1776.81
2021-07-02,1786.2
2021-07-05,1791.6
2021-07-06,1796.768
2021-07-07,1803.328
2021-07-08,1802.4
2021-07-09,1808.07
2021-07-12,1805.8
2021-07-13,1807.56
2021-07-14,1827.1
2021-07-15,1829.1
2021-07-16,1811.96
2021-07-19,1812.2
2021-07-20,1810.31
2021-07-21,1803.278
2021-07-22,1806.66
2021-07-23,1801.78
2021-07-26,1797.36
2021-07-27,1798.69
2021-07-28,1806.83
2021-07-29,1827.6
2021-07-30,1813.86
2021-08-02,1813.355
2021-08-03,1810.29
2021-08-04,1811.63
2021-08-05,1804.31
2021-08-06,1762.88
2021-08-09,1729.79
2021-08-10,1728.79
2021-08-11,1751.55
2021-08-12,1752.75
2021-08-13,1779.6
2021-08-16,1787.3
2021-08-17,1786.04
2021-08-18,1787.67
2021-08-19,1780.23
2021-08-20,1780.96
2021-08-23,1805.31
2021-08-24,1802.75
2021-08-25,1790.85
2021-08-26,1792.29
2021-08-27,1817.42
2021-08-30,1810.19
2021-08-31,1813.47
2021-09-01,1813.75
2021-09-02,1809.53
2021-09-03,1827.59
2021-09-06,1823.22
2021-09-07,1794.15
2021-09-08,1789.11
2021-09-09,1794.43
2021-09-10,1787.43
2021-09-13,1793.58
2021-09-14,1804.36
2021-09-15,1793.91
2021-09-16,1753.62
2021-09-17,1754.19
2021-09-20,1764.01
2021-09-21,1774.36
2021-09-22,1768.03
2021-09-23,1742.61
2021-09-24,1750.27
2021-09-27,1750.01
2021-09-28,1733.86
2021-09-29,1726.25
2021-09-30,1756.8
2021-10-01,1760.83
2021-10-04,1769.48
2021-10-05,1760.03
2021-10-06,1762.69
2021-10-07,1755.63
2021-10-08,1756.98
2021-10-11,1754.0
2021-10-12,1760.14
2021-10-13,1792.82
2021-10-14,1795.69
2021-10-15,1767.47
2021-10-18,1764.71
2021-10-19,1769.14
2021-10-20,1781.98
2021-10-21,1782.75
2021-10-22,1792.5
2021-10-25,1807.58
2021-10-26,1792.75
2021-10-27,1796.7
2021-10-28,1798.76
2021-10-29,1783.23
2021-11-01,1793.13
2021-11-02,1787.61
2021-11-03,1769.67
2021-11-04,1791.89
2021-11-05,1818.21
2021-11-08,1823.91
2021-11-09,1831.73
2021-11-10,1849.45
2021-11-11,1861.96
2021-11-12,1864.75
2021-11-15,1862.69
2021-11-16,1850.48
2021-11-17,1867.33
2021-11-18,1858.8
2021-11-19,1845.59
2021-11-22,1804.51
2021-11-23,1789.01
2021-11-24,1788.47
2021-11-25,1788.46
2021-11-26,1792.15
2021-11-29,1784.45
2021-11-30,1774.37
2021-12-01,1781.58
2021-12-02,1768.6
2021-12-03,1783.14
2021-12-06,1778.52
2021-12-07,1783.98
2021-12-08,1782.84
2021-12-09,1775.18
2021-12-10,1782.69
2021-12-13,1786.51
2021-12-14,1770.7
2021-12-15,1776.76
2021-12-16,1799.2
2021-12-17,1797.96
2021-12-20,1790.78
2021-12-21,1789.12
2021-12-22,1803.52
2021-12-23,1808.65
2021-12-24,1807.85
2021-12-27,1811.97
2021-12-28,1806.03
2021-12-29,1804.56
2021-12-30,1814.52
2021-12-31,1829.05
2022-01-03,1801.3
2022-01-04,1814.45
2022-01-05,1810.26
2022-01-06,1791.03
2022-01-07,1796.4
2022-01-10,1801.53
2022-01-11,1821.51
2022-01-12,1826.0
2022-01-13,1822.39
2022-01-14,1817.79
2022-01-17,1819.22
2022-01-18,1813.58
2022-01-19,1840.39
2022-01-20,1839.13
2022-01-21,1835.23
2022-01-24,1842.91
2022-01-25,1847.88
2022-01-26,1819.44
2022-01-27,1797.28
2022-01-28,1791.38
2022-01-31,1797.02
2022-02-01,1801.04
2022-02-02,1806.67
2022-02-03,1804.7
2022-02-04,1808.13
2022-02-07,1820.32
2022-02-08,1825.77
2022-02-09,1833.21
2022-02-10,1826.67
2022-02-11,1858.61
2022-02-14,1871.03
2022-02-15,1853.46
2022-02-16,1869.65
2022-02-17,1898.28
2022-02-18,1898.28
2022-02-21,1906.027
2022-02-22,1898.49
2022-02-23,1909.03
2022-02-24,1903.27
2022-02-25,1888.57
2022-02-28,1908.68
2022-03-01,1944.99
2022-03-02,1928.25
2022-03-03,1935.728
2022-03-04,1969.87
2022-03-07,1997.65
2022-03-08,2050.059
2022-03-09,1990.93
2022-03-10,1996.53
2022-03-11,1987.77
2022-03-14,1950.7
2022-03-15,1917.7
2022-03-16,1926.7
2022-03-17,1942.49
2022-03-18,1921.41
2022-03-21,1935.51
2022-03-22,1921.367
2022-03-23,1943.7
2022-03-24,1957.2
2022-03-25,1957.94
2022-03-28,1922.58
2022-03-29,1919.26
2022-03-30,1932.4
2022-03-31,1937.05
2022-04-01,1925.0
2022-04-04,1932.441
2022-04-05,1923.467
2022-04-06,1924.9
2022-04-07,1931.27
2022-04-08,1947.348
2022-04-11,1953.441
2022-04-12,1966.616
2022-04-13,1977.671
2022-04-14,1973.516
2022-04-15,1972.47
2022-04-18,1978.5
2022-04-19,1949.92
2022-04-20,1957.4
2022-04-21,1951.0
2022-04-22,1930.998
2022-04-25,1897.5
2022-04-26,1905.197
2022-04-27,1885.758
2022-04-28,1894.267
2022-04-29,1896.767
2022-05-02,1862.817
2022-05-03,1867.986
2022-05-04,1880.898
2022-05-05,1876.928
2022-05-06,1883.381
2022-05-09,1853.923
2022-05-10,1837.8
2022-05-11,1852.332
2022-05-12,1821.2
2022-05-13,1811.842
2022-05-16,1823.698
2022-05-17,1814.81
2022-05-18,1816.23
2022-05-19,1841.76
2022-05-20,1845.46
2022-05-23,1853.39
2022-05-24,1866.42
2022-05-25,1853.18
2022-05-26,1850.42
2022-05-27,1853.53
2022-05-30,1853.81
2022-05-31,1836.94
2022-06-01,1846.09
2022-06-02,1868.24
2022-06-03,1851.23
2022-06-06,1840.99
2022-06-07,1852.21
2022-06-08,1853.28
2022-06-09,1847.9
2022-06-10,1871.39
2022-06-13,1819.31
2022-06-14,1808.03
2022-06-15,1833.51
2022-06-16,1856.92
2022-06-17,1841.5
2022-06-20,1838.36
2022-06-21,1832.81
2022-06-22,1837.46
2022-06-23,1822.46
2022-06-24,1826.59
2022-06-27,1822.63
2022-06-28,1819.75
2022-06-29,1817.57
2022-06-30,1807.17
2022-07-01,1807.29
2022-07-04,1807.46
2022-07-05,1764.7
2022-07-06,1738.56
2022-07-07,1740.04
2022-07-08,1741.61
2022-07-11,1733.95
2022-07-12,1725.77
2022-07-13,1735.35
2022-07-14,1709.48
2022-07-15,1706.27
2022-07-18,1708.91
2022-07-19,1711.47
2022-07-20,1696.24
2022-07-21,1718.45
2022-07-22,1726.92
2022-07-25,1719.52
2022-07-26,1716.99
2022-07-27,1733.77
2022-07-28,1755.58
2022-07-29,1765.63
2022-08-01,1772.18
2022-08-02,1759.98
2022-08-03,1764.65
2022-08-04,1790.8
2022-08-05,1774.48
2022-08-08,1788.89
2022-08-09,1793.92
2022-08-10,1792.15
2022-08-11,1789.68
2022-08-12,1800.85
2022-08-15,1779.49
2022-08-16,1775.45
2022-08-17,1761.42
2022-08-18,1758.25
2022-08-19,1747.44
2022-08-22,1736.2
2022-08-23,1747.79
2022-08-24,1750.75
2022-08-25,1758.51
2022-08-26,1738.37
2022-08-29,1736.75
2022-08-30,1723.94
2022-08-31,1711.25
2022-09-01,1697.58
2022-09-02,1711.57
2022-09-05,1708.54
2022-09-06,1701.97
2022-09-07,1718.05
2022-09-08,1708.35
2022-09-09,1715.96
2022-09-12,1724.29
2022-09-13,1701.9
2022-09-14,1697.32
2022-09-15,1664.98
2022-09-16,1674.71
2022-09-19,1675.65
2022-09-20,1664.69
2022-09-21,1673.68
2022-09-22,1670.66
2022-09-23,1643.61
2022-09-26,1621.65
2022-09-27,1628.76
2022-09-28,1659.57
2022-09-29,1660.32
2022-09-30,1662.11
2022-10-03,1699.63
2022-10-04,1725.95
2022-10-05,1715.87
2022-10-06,1712.38
2022-10-07,1695.11
2022-10-10,1668.61
2022-10-11,1666.18
2022-10-12,1673.06
2022-10-13,1666.4
2022-10-14,1643.23
2022-10-17,1649.97
2022-10-18,1651.84
2022-10-19,1629.03
2022-10-20,1627.74
2022-10-21,1655.96
2022-10-24,1649.38
2022-10-25,1652.93
2022-10-26,1664.45
2022-10-27,1662.9
2022-10-28,1644.97
2022-10-31,1633.4
2022-11-01,1647.79
2022-11-02,1635.07
2022-11-03,1629.24
2022-11-04,1681.03
2022-11-07,1675.46
2022-11-08,1712.13
2022-11-09,1706.7
2022-11-10,1755.53
2022-11-11,1770.53
2022-11-14,1771.24
2022-11-15,1778.51
2022-11-16,1773.63
2022-11-17,1760.01
2022-11-18,1749.65
2022-11-21,1737.83
2022-11-22,1739.89
2022-11-23,1749.22
2022-11-24,1755.27
2022-11-25,1753.02
2022-11-28,1741.24
2022-11-29,1749.55
2022-11-30,1768.2
2022-12-01,1802.7
2022-12-02,1797.71
2022-12-05,1768.59
2022-12-06,1770.72
2022-12-07,1785.88
2022-12-08,1788.97
2022-12-09,1797.07
2022-12-12,1781.09
2022-12-13,1810.77
2022-12-14,1807.23
2022-12-15,1776.61
2022-12-16,1792.75
2022-12-19,1787.59
2022-12-20,1817.87
2022-12-21,1814.19
2022-12-22,1792.36
2022-12-23,1797.61
2022-12-27,1813.61
2022-12-28,1804.15
2022-12-29,1814.78
2022-12-30,1823.21
2023-01-03,1838.98
2023-01-04,1854.21
2023-01-05,1832.53
2023-01-06,1866.37
2023-01-09,1871.6
2023-01-10,1876.9
2023-01-11,1875.48
2023-01-12,1897.02
2023-01-13,1920.02
2023-01-16,1919.39
2023-01-17,1908.53
2023-01-18,1903.95
2023-01-19,1932.14
2023-01-20,1926.47
2023-01-23,1930.97
2023-01-24,1937.3
2023-01-25,1945.74
2023-01-26,1929.06
2023-01-27,1928.39
2023-01-30,1923.06
2023-01-31,1928.27
2023-02-01,1950.32
2023-02-02,1911.58
2023-02-03,1865.26
2023-02-06,1867.25
2023-02-07,1871.8
2023-02-08,1875.32
2023-02-09,1861.64
2023-02-10,1865.15
2023-02-13,1853.47
2023-02-14,1854.15
2023-02-15,1835.82
2023-02-16,1836.32
2023-02-17,1841.8
2023-02-20,1841.3
2023-02-21,1834.97
2023-02-22,1825.23
2023-02-23,1822.17
2023-02-24,1810.96
2023-02-27,1817.0
2023-02-28,1826.75
2023-03-01,1836.5
2023-03-02,1835.65
2023-03-03,1847.23
2023-03-06,1846.69
2023-03-07,1813.47
2023-03-08,1813.82
2023-03-09,1830.85
2023-03-10,1866.67
2023-03-13,1913.36
2023-03-14,1903.87
2023-03-15,1918.39
2023-03-16,1919.16
2023-03-17,1983.47
2023-03-20,1978.77
2023-03-21,1940.02
2023-03-22,1969.65
2023-03-23,1993.16
2023-03-24,1979.1
2023-03-27,1956.43
2023-03-28,1973.69
2023-03-29,1964.33
2023-03-30,1980.3
2023-03-31,1969.46
2023-04-03,1984.51
2023-04-04,2020.17
2023-04-05,2020.58
2023-04-06,2007.67
2023-04-10,1991.31
2023-04-11,2003.41
2023-04-12,2014.76
2023-04-13,2040.29
2023-04-14,2004.16
2023-04-17,1994.94
2023-04-18,2005.26
2023-04-19,1994.92
2023-04-20,2004.68
2023-04-21,1982.52
2023-04-24,1988.95
2023-04-25,1997.14
2023-04-26,1988.91
2023-04-27,1987.62
2023-04-28,1989.47
2023-05-01,1982.45
2023-05-02,2016.55
2023-05-03,2038.77
2023-05-04,2050.21
2023-05-05,2016.37
2023-05-08,2021.12
2023-05-09,2034.33
2023-05-10,2030.14
2023-05-11,2014.85
2023-05-12,2011.23
2023-05-15,2016.31
2023-05-16,1989.13
2023-05-17,1981.5
2023-05-18,1957.5
2023-05-19,1977.13
2023-05-22,1971.75
2023-05-23,1975.05
2023-05-24,1956.75
2023-05-25,1941.0
2023-05-26,1946.7
2023-05-29,1944.55
2023-05-30,1959.17
2023-05-31,1962.47
2023-06-01,1977.26
2023-06-02,1948.15
2023-06-05,1961.63
2023-06-06,1963.15
2023-06-07,1939.73
2023-06-08,1965.38
2023-06-09,1960.38
2023-06-12,1957.26
2023-06-13,1943.32
2023-06-14,1941.67
2023-06-15,1957.81
2023-06-16,1957.28
2023-06-19,1950.33
2023-06-20,1936.04
2023-06-21,1932.58
2023-06-22,1913.61
2023-06-23,1921.29
2023-06-26,1923.0
2023-06-27,1913.47
2023-06-28,1907.27
2023-06-29,1908.09
2023-06-30,1919.04
2023-07-03,1921.33
2023-07-04,1925.74
2023-07-05,1925.72
